#k-distance eigenvalue[eV]
1.21813272 4.95910000
1.21813272 4.95080000
1.24964308 4.93680000
1.28115344 4.90860000
1.31266380 4.92310000
1.34417416 4.88620000
1.34417416 4.90370000
1.36236667 4.95460000
1.38055919 4.95890000
1.39875170 4.94660000
1.41694422 4.84540000
1.41694422 4.95530000
1.45332925 4.94730000
1.48971427 4.84770000
1.52609931 4.96820000
1.56248434 4.96260000
1.56248434 4.94360000
1.78092961 4.52050000
1.99937489 4.08990000
2.21782016 3.84620000
2.43626544 4.02340000
2.43626544 4.96260000
2.65471071 4.51880000
2.87315599 4.09140000
3.09160126 3.69840000
3.31004654 4.00730000

0.00000000 4.01820000
0.03151036 3.89330000
0.06302072 4.03220000
0.09453108 3.84530000
0.12604144 4.00570000
0.12604144 4.02710000
0.14423396 4.00180000
0.16242647 4.02090000
0.18061899 4.15860000
0.19881150 3.90840000
0.19881150 4.03640000
0.23519653 4.00710000
0.27158156 3.86480000
0.30796659 3.91180000
0.34435162 4.00080000
0.34435162 3.87720000
0.56279689 4.04770000
0.78124217 4.15990000
0.99968744 4.51370000
1.21813272 4.97290000
1.21813272 4.97340000
1.24964308 4.96610000
1.28115344 4.96180000
1.31266380 4.96850000
1.34417416 4.96710000
1.34417416 4.96720000
1.36236667 4.96810000
1.38055919 4.97130000
1.39875170 4.96850000
1.41694422 4.97120000
1.41694422 4.96620000
1.45332925 4.96760000
1.48971427 4.96340000
1.52609931 4.97180000
1.56248434 4.97080000
1.56248434 4.96620000
1.78092961 4.56370000
1.99937489 4.11540000
2.21782016 4.00390000
2.43626544 4.08320000
2.43626544 4.96810000
2.65471071 4.56620000
2.87315599 4.14690000
3.09160126 3.96110000
3.31004654 4.16390000

0.00000000 4.17240000
0.03151036 4.15720000
0.06302072 4.14110000
0.09453108 4.00140000
0.12604144 4.03510000
0.12604144 4.16470000
0.14423396 4.15610000
0.16242647 4.14010000
0.18061899 4.18250000
0.19881150 3.99000000
0.19881150 4.17570000
0.23519653 4.14020000
0.27158156 4.01630000
0.30796659 4.13400000
0.34435162 4.16540000
0.34435162 3.99420000
0.56279689 4.11250000
0.78124217 4.27720000
0.99968744 4.67470000
1.21813272 4.98370000
1.21813272 4.97850000
1.24964308 4.97490000
1.28115344 4.97430000
1.31266380 4.97430000
1.34417416 4.96720000
1.34417416 4.97100000
1.36236667 4.97610000
1.38055919 4.97250000
1.39875170 4.97570000
1.41694422 4.97150000
1.41694422 4.98370000
1.45332925 4.97520000
1.48971427 4.97210000
1.52609931 5.00980000
1.56248434 4.97430000
1.56248434 4.97440000
1.78092961 4.59990000
1.99937489 4.20220000
2.21782016 4.06360000
2.43626544 4.17160000
2.43626544 4.94690000
2.65471071 4.59350000
2.87315599 4.19280000
3.09160126 4.05500000
3.31004654 4.18580000

0.00000000 4.18660000
0.03151036 4.17400000
0.06302072 4.18720000
0.09453108 4.15940000
0.12604144 4.16610000
0.12604144 4.18890000
0.14423396 4.20600000
0.16242647 4.18180000
0.18061899 4.20510000
0.19881150 4.17560000
0.19881150 4.18220000
0.23519653 4.17170000
0.27158156 4.07120000
0.30796659 4.15830000
0.34435162 4.22330000
0.34435162 4.17960000
0.56279689 4.09750000
0.78124217 4.30340000
0.99968744 4.83630000
1.21813272 5.00900000
1.21813272 5.03730000
1.24964308 4.97800000
1.28115344 4.97580000
1.31266380 4.95630000
1.34417416 4.97720000
1.34417416 4.97220000
1.36236667 4.98050000
1.38055919 5.15130000
1.39875170 5.17440000
1.41694422 4.97750000
1.41694422 4.97410000
1.45332925 4.97890000
1.48971427 4.97550000
1.52609931 5.15830000
1.56248434 5.20960000
1.56248434 5.03000000
1.78092961 4.93270000
1.99937489 4.32690000
2.21782016 4.10480000
2.43626544 4.19400000
2.43626544 5.05320000
2.65471071 4.90980000
2.87315599 4.41300000
3.09160126 4.08130000
3.31004654 4.19330000

0.00000000 4.32240000
0.03151036 4.21640000
0.06302072 4.22820000
0.09453108 4.20200000
0.12604144 4.19130000
0.12604144 4.27890000
0.14423396 4.20310000
0.16242647 4.19150000
0.18061899 4.34150000
0.19881150 4.22270000
0.19881150 4.16300000
0.23519653 4.19700000
0.27158156 4.17590000
0.30796659 4.21170000
0.34435162 4.29060000
0.34435162 4.24830000
0.56279689 4.22710000
0.78124217 4.32850000
0.99968744 4.97040000
1.21813272 5.34140000
1.21813272 5.34110000
1.24964308 5.34810000
1.28115344 5.35800000
1.31266380 5.35950000
1.34417416 5.35520000
1.34417416 5.35200000
1.36236667 5.34760000
1.38055919 5.38540000
1.39875170 5.35420000
1.41694422 5.35380000
1.41694422 5.38350000
1.45332925 5.35870000
1.48971427 5.34260000
1.52609931 5.35100000
1.56248434 5.35180000
1.56248434 5.37360000
1.78092961 4.95720000
1.99937489 4.39040000
2.21782016 4.16860000
2.43626544 4.19090000
2.43626544 5.36040000
2.65471071 4.95820000
2.87315599 4.45550000
3.09160126 4.17130000
3.31004654 4.35910000

0.00000000 4.38120000
0.03151036 4.37710000
0.06302072 4.34840000
0.09453108 4.24440000
0.12604144 4.22350000
0.12604144 4.30790000
0.14423396 4.37880000
0.16242647 4.28680000
0.18061899 4.29260000
0.19881150 4.20100000
0.19881150 4.23490000
0.23519653 4.32370000
0.27158156 4.22100000
0.30796659 4.34270000
0.34435162 4.35610000
0.34435162 4.26140000
0.56279689 4.31510000
0.78124217 4.56640000
0.99968744 4.99530000
1.21813272 5.35070000
1.21813272 5.35790000
1.24964308 5.35970000
1.28115344 5.40070000
1.31266380 5.37860000
1.34417416 5.39240000
1.34417416 5.41790000
1.36236667 5.40690000
1.38055919 5.40800000
1.39875170 5.39590000
1.41694422 5.39720000
1.41694422 5.39950000
1.45332925 5.39810000
1.48971427 5.38090000
1.52609931 5.41260000
1.56248434 5.39300000
1.56248434 5.40850000
1.78092961 5.03790000
1.99937489 4.52570000
2.21782016 4.35460000
2.43626544 4.30700000
2.43626544 5.39940000
2.65471071 4.99100000
2.87315599 4.49210000
3.09160126 4.34360000
3.31004654 4.37640000

0.00000000 4.44200000
0.03151036 4.37650000
0.06302072 4.31760000
0.09453108 4.37080000
0.12604144 4.41760000
0.12604144 4.34880000
0.14423396 4.44410000
0.16242647 4.38960000
0.18061899 4.35450000
0.19881150 4.38420000
0.19881150 4.37650000
0.23519653 4.37580000
0.27158156 4.30340000
0.30796659 4.36730000
0.34435162 4.36990000
0.34435162 4.39270000
0.56279689 4.40070000
0.78124217 4.68450000
0.99968744 5.00390000
1.21813272 5.47320000
1.21813272 5.48420000
1.24964308 5.43080000
1.28115344 5.45340000
1.31266380 5.46630000
1.34417416 5.43430000
1.34417416 5.45280000
1.36236667 5.44970000
1.38055919 5.42480000
1.39875170 5.44820000
1.41694422 5.40870000
1.41694422 5.41880000
1.45332925 5.43600000
1.48971427 5.44070000
1.52609931 5.48170000
1.56248434 5.46550000
1.56248434 5.43790000
1.78092961 5.09430000
1.99937489 4.64020000
2.21782016 4.38080000
2.43626544 4.34520000
2.43626544 5.45290000
2.65471071 5.02270000
2.87315599 4.63830000
3.09160126 4.37850000
3.31004654 4.38340000

0.00000000 4.49300000
0.03151036 4.50840000
0.06302072 4.45620000
0.09453108 4.47870000
0.12604144 4.47580000
0.12604144 4.49240000
0.14423396 4.50190000
0.16242647 4.41510000
0.18061899 4.50490000
0.19881150 4.45320000
0.19881150 4.52250000
0.23519653 4.47360000
0.27158156 4.39160000
0.30796659 4.39920000
0.34435162 4.51080000
0.34435162 4.43340000
0.56279689 4.43390000
0.78124217 4.82530000
0.99968744 5.09530000
1.21813272 5.49860000
1.21813272 5.49920000
1.24964308 5.49430000
1.28115344 5.51530000
1.31266380 5.48330000
1.34417416 5.49170000
1.34417416 5.50040000
1.36236667 5.51700000
1.38055919 5.54980000
1.39875170 5.53600000
1.41694422 5.50440000
1.41694422 5.50060000
1.45332925 5.51230000
1.48971427 5.49970000
1.52609931 5.61220000
1.56248434 5.56130000
1.56248434 5.54420000
1.78092961 5.21040000
1.99937489 4.63520000
2.21782016 4.46890000
2.43626544 4.48120000
2.43626544 5.52450000
2.65471071 5.13690000
2.87315599 4.69650000
3.09160126 4.39930000
3.31004654 4.52750000

0.00000000 4.55380000
0.03151036 4.54570000
0.06302072 4.52040000
0.09453108 4.49950000
0.12604144 4.52930000
0.12604144 4.49830000
0.14423396 4.55660000
0.16242647 4.48550000
0.18061899 4.54620000
0.19881150 4.53860000
0.19881150 4.58870000
0.23519653 4.52600000
0.27158156 4.50810000
0.30796659 4.52040000
0.34435162 4.52280000
0.34435162 4.51160000
0.56279689 4.52700000
0.78124217 4.87170000
0.99968744 5.17570000
1.21813272 5.61530000
1.21813272 5.61080000
1.24964308 5.62230000
1.28115344 5.57600000
1.31266380 5.62030000
1.34417416 5.57990000
1.34417416 5.62510000
1.36236667 5.55800000
1.38055919 5.58780000
1.39875170 5.61980000
1.41694422 5.58250000
1.41694422 5.57960000
1.45332925 5.59030000
1.48971427 5.58780000
1.52609931 5.64650000
1.56248434 5.63300000
1.56248434 5.60350000
1.78092961 5.29750000
1.99937489 4.81460000
2.21782016 4.56660000
2.43626544 4.45850000
2.43626544 5.59230000
2.65471071 5.20460000
2.87315599 4.83590000
3.09160126 4.59340000
3.31004654 4.61410000

0.00000000 4.63090000
0.03151036 4.59300000
0.06302072 4.60310000
0.09453108 4.60540000
0.12604144 4.65660000
0.12604144 4.65250000
0.14423396 4.64850000
0.16242647 4.71470000
0.18061899 4.67510000
0.19881150 4.63780000
0.19881150 4.67490000
0.23519653 4.68500000
0.27158156 4.57740000
0.30796659 4.55580000
0.34435162 4.56980000
0.34435162 4.55630000
0.56279689 4.63040000
0.78124217 4.92930000
0.99968744 5.20180000
1.21813272 5.63990000
1.21813272 5.66900000
1.24964308 5.64280000
1.28115344 5.60730000
1.31266380 5.65510000
1.34417416 5.63470000
1.34417416 5.66050000
1.36236667 5.65040000
1.38055919 5.63200000
1.39875170 5.65100000
1.41694422 5.65550000
1.41694422 5.63630000
1.45332925 5.66170000
1.48971427 5.63980000
1.52609931 5.68480000
1.56248434 5.66450000
1.56248434 5.65320000
1.78092961 5.30010000
1.99937489 4.89330000
2.21782016 4.67450000
2.43626544 4.57910000
2.43626544 5.64810000
2.65471071 5.23000000
2.87315599 4.89310000
3.09160126 4.64650000
3.31004654 4.74860000

0.00000000 4.67000000
0.03151036 4.71000000
0.06302072 4.62160000
0.09453108 4.70300000
0.12604144 4.72730000
0.12604144 4.69560000
0.14423396 4.73620000
0.16242647 4.75050000
0.18061899 4.74370000
0.19881150 4.75060000
0.19881150 4.72220000
0.23519653 4.73160000
0.27158156 4.62690000
0.30796659 4.71770000
0.34435162 4.65230000
0.34435162 4.60440000
0.56279689 4.70590000
0.78124217 5.00270000
0.99968744 5.38550000
1.21813272 5.65330000
1.21813272 5.67540000
1.24964308 5.69190000
1.28115344 5.66890000
1.31266380 5.66550000
1.34417416 5.64600000
1.34417416 5.68080000
1.36236667 5.67360000
1.38055919 5.65450000
1.39875170 5.66430000
1.41694422 5.66700000
1.41694422 5.67080000
1.45332925 5.67190000
1.48971427 5.66760000
1.52609931 5.69590000
1.56248434 5.70040000
1.56248434 5.66080000
1.78092961 5.55010000
1.99937489 4.91580000
2.21782016 4.70910000
2.43626544 4.66700000
2.43626544 5.65740000
2.65471071 5.29200000
2.87315599 4.91800000
3.09160126 4.72080000
3.31004654 4.75970000

0.00000000 4.74650000
0.03151036 4.76180000
0.06302072 4.75490000
0.09453108 4.74460000
0.12604144 4.75540000
0.12604144 4.76110000
0.14423396 4.76790000
0.16242647 4.77590000
0.18061899 4.76740000
0.19881150 4.76630000
0.19881150 4.76690000
0.23519653 4.76740000
0.27158156 4.73610000
0.30796659 4.74740000
0.34435162 4.72130000
0.34435162 4.73610000
0.56279689 4.78170000
0.78124217 5.07780000
0.99968744 5.48620000
1.21813272 5.70470000
1.21813272 5.72650000
1.24964308 5.72260000
1.28115344 5.68960000
1.31266380 5.67680000
1.34417416 5.66950000
1.34417416 5.69360000
1.36236667 5.69240000
1.38055919 5.69790000
1.39875170 5.70380000
1.41694422 5.69460000
1.41694422 5.68110000
1.45332925 5.67800000
1.48971427 5.68530000
1.52609931 5.71410000
1.56248434 5.70520000
1.56248434 5.68560000
1.78092961 5.52900000
1.99937489 5.03250000
2.21782016 4.79480000
2.43626544 4.76340000
2.43626544 5.69160000
2.65471071 5.53260000
2.87315599 4.97320000
3.09160126 4.78920000
3.31004654 4.79180000

0.00000000 4.87530000
0.03151036 4.78810000
0.06302072 4.77510000
0.09453108 4.79470000
0.12604144 4.79610000
0.12604144 4.77700000
0.14423396 4.82720000
0.16242647 4.79630000
0.18061899 4.80030000
0.19881150 4.84030000
0.19881150 4.77270000
0.23519653 4.78600000
0.27158156 4.79260000
0.30796659 4.82410000
0.34435162 4.76320000
0.34435162 4.83590000
0.56279689 4.87480000
0.78124217 5.12420000
0.99968744 5.52490000
1.21813272 5.73830000
1.21813272 5.74290000
1.24964308 5.75630000
1.28115344 5.72050000
1.31266380 5.69630000
1.34417416 5.67790000
1.34417416 5.71750000
1.36236667 5.73370000
1.38055919 5.71850000
1.39875170 5.73820000
1.41694422 5.71570000
1.41694422 5.71320000
1.45332925 5.72010000
1.48971427 5.71910000
1.52609931 5.77380000
1.56248434 5.71850000
1.56248434 5.70150000
1.78092961 5.58620000
1.99937489 5.08990000
2.21782016 4.88570000
2.43626544 4.81220000
2.43626544 5.68780000
2.65471071 5.58500000
2.87315599 5.04540000
3.09160126 4.94710000
3.31004654 4.84010000

0.00000000 4.91120000
0.03151036 4.85150000
0.06302072 4.84810000
0.09453108 4.85420000
0.12604144 4.79100000
0.12604144 4.84950000
0.14423396 4.83350000
0.16242647 4.84240000
0.18061899 4.89230000
0.19881150 4.92520000
0.19881150 4.85810000
0.23519653 4.86830000
0.27158156 4.84930000
0.30796659 4.93800000
0.34435162 4.82820000
0.34435162 4.84450000
0.56279689 4.92140000
0.78124217 5.24230000
0.99968744 5.63560000
1.21813272 5.77020000
1.21813272 5.75960000
1.24964308 5.80340000
1.28115344 5.77920000
1.31266380 5.74660000
1.34417416 5.76750000
1.34417416 5.74650000
1.36236667 5.77020000
1.38055919 5.75360000
1.39875170 5.77190000
1.41694422 5.73390000
1.41694422 5.73150000
1.45332925 5.73770000
1.48971427 5.76030000
1.52609931 5.80160000
1.56248434 5.82380000
1.56248434 5.80170000
1.78092961 5.78010000
1.99937489 5.21090000
2.21782016 4.92250000
2.43626544 4.84490000
2.43626544 5.73280000
2.65471071 5.58000000
2.87315599 5.15690000
3.09160126 4.98230000
3.31004654 4.91710000

0.00000000 5.06120000
0.03151036 4.92290000
0.06302072 4.92970000
0.09453108 4.93310000
0.12604144 4.89250000
0.12604144 4.90540000
0.14423396 4.96650000
0.16242647 4.93110000
0.18061899 4.96360000
0.19881150 4.97020000
0.19881150 4.96040000
0.23519653 4.97120000
0.27158156 4.91510000
0.30796659 5.03950000
0.34435162 4.92940000
0.34435162 4.91140000
0.56279689 5.01980000
0.78124217 5.33590000
0.99968744 5.80270000
1.21813272 5.84980000
1.21813272 5.85240000
1.24964308 5.82990000
1.28115344 5.82860000
1.31266380 5.78070000
1.34417416 5.80960000
1.34417416 5.85450000
1.36236667 5.80140000
1.38055919 5.82960000
1.39875170 5.84590000
1.41694422 5.82450000
1.41694422 5.80600000
1.45332925 5.83470000
1.48971427 5.83150000
1.52609931 5.85850000
1.56248434 5.84740000
1.56248434 5.84310000
1.78092961 5.85380000
1.99937489 5.23460000
2.21782016 5.03020000
2.43626544 4.95160000
2.43626544 5.75980000
2.65471071 5.78030000
2.87315599 5.21220000
3.09160126 5.01330000
3.31004654 5.01520000

0.00000000 5.12880000
0.03151036 5.01760000
0.06302072 5.00440000
0.09453108 5.07460000
0.12604144 4.97150000
0.12604144 4.98190000
0.14423396 5.06470000
0.16242647 5.00720000
0.18061899 5.07640000
0.19881150 4.99320000
0.19881150 5.04820000
0.23519653 5.08260000
0.27158156 5.07180000
0.30796659 5.13190000
0.34435162 5.03910000
0.34435162 4.94600000
0.56279689 5.02940000
0.78124217 5.40080000
0.99968744 5.87940000
1.21813272 5.85990000
1.21813272 5.90900000
1.24964308 5.85610000
1.28115344 5.88410000
1.31266380 5.86580000
1.34417416 5.89630000
1.34417416 5.89060000
1.36236667 5.85480000
1.38055919 5.92490000
1.39875170 5.90590000
1.41694422 5.91050000
1.41694422 5.82650000
1.45332925 5.87400000
1.48971427 5.85420000
1.52609931 5.88460000
1.56248434 5.87470000
1.56248434 5.88300000
1.78092961 5.87580000
1.99937489 5.36610000
2.21782016 5.05600000
2.43626544 4.99950000
2.43626544 5.83960000
2.65471071 5.80290000
2.87315599 5.36930000
3.09160126 5.18460000
3.31004654 4.99820000

0.00000000 5.17680000
0.03151036 5.11520000
0.06302072 5.13840000
0.09453108 5.10680000
0.12604144 5.09210000
0.12604144 5.12120000
0.14423396 5.14180000
0.16242647 5.18770000
0.18061899 5.16210000
0.19881150 5.12590000
0.19881150 5.08410000
0.23519653 5.17370000
0.27158156 5.10390000
0.30796659 5.16410000
0.34435162 5.13690000
0.34435162 5.11370000
0.56279689 5.18480000
0.78124217 5.48940000
0.99968744 5.91590000
1.21813272 5.88130000
1.21813272 6.01870000
1.24964308 5.90420000
1.28115344 5.89410000
1.31266380 5.94060000
1.34417416 6.00080000
1.34417416 5.99790000
1.36236667 5.90220000
1.38055919 5.93320000
1.39875170 5.96470000
1.41694422 5.89840000
1.41694422 5.92880000
1.45332925 5.91950000
1.48971427 5.90710000
1.52609931 5.98600000
1.56248434 6.01950000
1.56248434 5.98130000
1.78092961 5.93510000
1.99937489 5.45660000
2.21782016 5.34230000
2.43626544 5.07930000
2.43626544 5.94400000
2.65471071 5.87600000
2.87315599 5.42140000
3.09160126 5.24230000
3.31004654 5.18380000

0.00000000 5.25230000
0.03151036 5.22480000
0.06302072 5.18500000
0.09453108 5.20330000
0.12604144 5.14460000
0.12604144 5.21370000
0.14423396 5.23240000
0.16242647 5.26170000
0.18061899 5.20900000
0.19881150 5.26950000
0.19881150 5.23390000
0.23519653 5.18560000
0.27158156 5.16560000
0.30796659 5.26760000
0.34435162 5.21270000
0.34435162 5.21980000
0.56279689 5.29850000
0.78124217 5.52140000
0.99968744 5.99220000
1.21813272 6.04610000
1.21813272 6.12240000
1.24964308 6.13170000
1.28115344 6.20370000
1.31266380 6.06690000
1.34417416 6.08780000
1.34417416 6.04370000
1.36236667 6.09550000
1.38055919 6.00820000
1.39875170 6.36040000
1.41694422 6.08450000
1.41694422 5.99160000
1.45332925 6.11030000
1.48971427 6.02880000
1.52609931 6.10040000
1.56248434 6.13910000
1.56248434 6.04940000
1.78092961 6.01650000
1.99937489 5.51600000
2.21782016 5.39680000
2.43626544 5.20410000
2.43626544 6.09730000
2.65471071 6.02540000
2.87315599 5.52410000
3.09160126 5.37290000
3.31004654 5.24950000

0.00000000 5.29370000
0.03151036 5.29490000
0.06302072 5.23270000
0.09453108 5.29870000
0.12604144 5.24210000
0.12604144 5.24030000
0.14423396 5.28070000
0.16242647 5.27130000
0.18061899 5.25900000
0.19881150 5.34220000
0.19881150 5.31630000
0.23519653 5.23400000
0.27158156 5.20930000
0.30796659 5.31950000
0.34435162 5.24120000
0.34435162 5.25420000
0.56279689 5.33960000
0.78124217 5.57150000
0.99968744 6.10890000
1.21813272 6.08470000
1.21813272 6.30780000
1.24964308 6.22570000
1.28115344 6.33210000
1.31266380 6.16780000
1.34417416 6.16780000
1.34417416 6.29620000
1.36236667 6.15130000
1.38055919 6.18040000
1.39875170 6.39530000
1.41694422 6.35810000
1.41694422 6.19620000
1.45332925 6.25860000
1.48971427 6.19570000
1.52609931 6.43040000
1.56248434 6.32540000
1.56248434 6.45760000
1.78092961 6.14540000
1.99937489 5.55010000
2.21782016 5.40650000
2.43626544 5.31010000
2.43626544 6.23690000
2.65471071 6.06110000
2.87315599 5.58960000
3.09160126 5.42570000
3.31004654 5.28340000

0.00000000 5.30680000
0.03151036 5.34450000
0.06302072 5.29710000
0.09453108 5.36110000
0.12604144 5.31520000
0.12604144 5.34580000
0.14423396 5.29560000
0.16242647 5.33520000
0.18061899 5.34980000
0.19881150 5.41750000
0.19881150 5.38800000
0.23519653 5.31160000
0.27158156 5.27420000
0.30796659 5.33820000
0.34435162 5.24570000
0.34435162 5.26470000
0.56279689 5.50100000
0.78124217 5.76810000
0.99968744 6.19360000
1.21813272 6.31820000
1.21813272 6.58880000
1.24964308 6.38040000
1.28115344 6.44100000
1.31266380 6.34720000
1.34417416 6.29490000
1.34417416 6.59880000
1.36236667 6.43910000
1.38055919 6.27060000
1.39875170 6.59930000
1.41694422 6.36730000
1.41694422 6.31580000
1.45332925 6.47600000
1.48971427 6.40040000
1.52609931 6.49020000
1.56248434 6.63960000
1.56248434 6.65490000
1.78092961 6.17470000
1.99937489 5.62430000
2.21782016 5.47750000
2.43626544 5.33550000
2.43626544 6.55570000
2.65471071 6.24630000
2.87315599 5.60090000
3.09160126 5.49100000
3.31004654 5.33990000

0.00000000 5.34840000
0.03151036 5.35740000
0.06302072 5.36540000
0.09453108 5.40710000
0.12604144 5.35140000
0.12604144 5.41250000
0.14423396 5.40490000
